site_id,site_name,site_toponym,site_x_coordinate,site_y_coordinate,report_id,report_site_name,page,pottery,typology,term_found,term_found_normalized_en,quantity,start_date,end_date,date_method,context_label,pot_name_certainty_level,pot_name_llm_reasoning,pot_presence_certainty_level,pot_presence_llm_reasoning,dates_certainty_level,date_llm_reasoning,overall_certainty_level,original_text
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,114,Coarse ware jug,Niederbieber 96,kan van het type Niederbieber 96,Coarse ware jug,1,150,300,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,een kan van het type Niederbieber 96
12010,Kerkrade,De Locht,198520,318294,13319,178138,114,Coarse ware bowl,Niederbieber 104,kom van het type Niederbieber 104,Coarse ware bowl,1,100,300,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,een kom van het type Niederbieber 104
12010,Kerkrade,De Locht,198520,318294,13319,323000,114,Coarse ware cooking pot,Stuart 202,pot van het type Stuart 202,Coarse ware cooking pot,1,40,200,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,een pot van het type Stuart 202
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,114,Smooth-walled jug,Stuart 110A,kruik van het type Stuart 110A,Smooth-walled jug,1,70,250,claude+typology,present,9,Vessel type and typology code stated explicitly in the text.,9,Explicitly found in structure IV.,9,dated from typology code (only as certain as the identification),9,Ook een kruik van het type Stuart 110A past bij de datering in 2e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,323000,114,Coarse ware,,ruwwandige scherven,Coarse ware,,101,200,period_term,present,0,"general mention that pottery occurs at the site, not a discrete object",9,Explicitly found in structure IV.,8,period word in the find's own quote,6,"Hiernaast zijn ook enkele ruwwandige scherven aangetroffen, die juist op een datering in de 2e eeuw wijzen"
12010,Kerkrade,De Locht,198520,318294,13319,323000,93,Coarse ware cooking pot,Niederbieber 89,fragmenten Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,9,Typology code stated explicitly in the text.,9,Explicitly found in the oldest layer of room C7.,9,dated from typology code (only as certain as the identification),9,"Aardewerk uit deze laag, waaronder fragmenten Niederbieber 89, Niederbieber 32 en fragmenten geverfd aardewerk versierd met techniek C, wijzen op een datering van na 175 na Chr."
12010,Kerkrade,De Locht,198520,318294,13319,323000,93,Colour-coated ware,,geverfd aardewerk versierd met techniek C,Colour-coated ware,,175,300,claude_text,present,9,Described as colour-coated ware decorated with technique C.,9,Explicitly found in the oldest layer of room C7.,8,date read from the passage,9,"fragmenten geverfd aardewerk versierd met techniek C, wijzen op een datering van na 175 na Chr."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,93,Coarse ware cooking pot,Niederbieber 89,Niederbieber 89,Coarse ware cooking pot,,150,300,claude+typology,present,9,Typology code stated explicitly in the text.,9,Explicitly found near the eastern facade of building C.,9,dated from typology code (only as certain as the identification),9,Een derde aanwijzing vormen fragmenten van een Niederbieber 89 en een Niederbieber 62 die vlak naast de oostelijke façade zijn gevonden
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,93,Smooth-walled jug,Niederbieber 62,Niederbieber 62,Smooth-walled jug,,100,300,claude+typology,present,9,Typology code stated explicitly in the text.,9,Explicitly found near the eastern facade of building C.,9,dated from typology code (only as certain as the identification),9,fragmenten van een Niederbieber 89 en een Niederbieber 62 die vlak naast de oostelijke façade zijn gevonden
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,93,Terra sigillata decorated bowl,Dragendorff 37,Oost-Gallische Dragendorff 37,Terra sigillata decorated bowl,,70,300,claude+typology,present,10,Ware and typology code stated explicitly in the text.,9,Explicitly found against the fill of the most eastern reinforcement of the porticus.,10,dated from typology code (only as certain as the identification),10,"scherven gevonden van een Oost-Gallische Dragendorff 37, versierd met een voorstelling van Diana met hond, die eveneens eind 2e-begin 3e eeuw gedateerd moet worden"
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,116,Jug,,kruikfragmentjes,Jug,2,1,100,period_term,present,8,Described as jug fragments in the text.,9,Explicitly found in two post pits of structure V.,8,period word in the find's own quote,8,Het gaat om twee kruikfragmentjes en een scherfje terra nigra (1e eeuw).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,116,Terra nigra,,scherfje terra nigra,Terra nigra,1,1,100,claude_text,present,9,Name stated explicitly in the text with a 1st century date.,9,Explicitly found in a post pit of structure V.,8,date read from the passage,9,een scherfje terra nigra (1e eeuw)
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,116,Terra nigra,,terra nigra,Terra nigra,1,1,100,claude_text,present,10,Explicitly named as terra nigra in the text.,10,"Found in post-holes of structure V, dated to the 1st century.",8,date read from the passage,9,Het gaat om twee kruikfragmentjes en een scherfje terra nigra (1e eeuw).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,126,Painted beaker technique A,,geverfde beker in techniek A,Painted beaker technique A,2,0,150,claude_text,present,9,Explicitly named as painted beaker in technique A with date range given.,10,Found in features of structure XIIa.,8,date read from the passage,9,twee scherven van een geverfde beker in techniek A (0 - 150) gevonden.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,126,Color-coated beaker,Niederbieber 32,Niederbieber 32,Color-coated beaker,,150,300,claude+typology,present,9,Identified by typology code Niederbieber 32.,10,Found in the construction pit of a central post of structure XIIb.,9,dated from typology code (only as certain as the identification),9,"In de aanlegkuil van een middenstijl werden fragmenten van een Niederbieber 32 en een Stuart 110B gevonden, zodat een constructie van na 120/150 dateert."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,126,Smooth-walled jug,Stuart 110B,Stuart 110B,Smooth-walled jug,,70,250,claude+typology,present,9,Identified by typology code Stuart 110B.,10,Found in the construction pit of a central post of structure XIIb.,9,dated from typology code (only as certain as the identification),9,"In de aanlegkuil van een middenstijl werden fragmenten van een Niederbieber 32 en een Stuart 110B gevonden, zodat een constructie van na 120/150 dateert."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,131,Handmade ware,,handgevormd aardewerk,Handmade ware,1,1,150,claude_text,present,9,Explicitly named as handgevormd aardewerk (handmade ware).,10,Found in a post-hole of structure XV.,8,date read from the passage,9,"Uit een van de paalsporen van deze structuur komt een fragment handgevormd aardewerk, hetgeen misschien op een vroege datering (1e begin 2e eeuw) wijst."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,132,Terra sigillata cup,Dragendorff 27,Zuid-Gallisch terra sigillata bakje van het type Dragendorff 27,Terra sigillata cup,,15,200,claude+typology,present,10,Explicitly named as South Gaulish terra sigillata of type Dragendorff 27.,10,Found among finds from structure XVI.,10,dated from typology code (only as certain as the identification),10,"Hiertussen zit vroeg materiaal, zoals een Zuid-Gallisch terra sigillata bakje van het type Dragendorff 27 uit de 1e eeuw."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,132,Terra sigillata cup,Dragendorff 33,Oost-Gallisch terra sigillata bakje van het type Dragendorff 33,Terra sigillata cup,,40,300,claude+typology,present,10,Explicitly named as East Gaulish terra sigillata of type Dragendorff 33.,10,Found among finds from structure XVI.,10,dated from typology code (only as certain as the identification),10,zoals een Oost-Gallisch terra sigillata bakje van het type Dragendorff 33 en ruwwandige potten van het type Stuart 201B en Niederbieber 89 dateert deze structuur in de tweede helft van de 2e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,132,Cooking pot,Stuart 201B,ruwwandige potten van het type Stuart 201B,Cooking pot,,120,200,claude_text,present,9,Explicitly named as coarse ware pots of type Stuart 201B.,10,Found among finds from structure XVI.,8,date read from the passage,9,ruwwandige potten van het type Stuart 201B en Niederbieber 89 dateert deze structuur in de tweede helft van de 2e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,132,Cooking pot,Stuart 201B,Stuart 201B,Cooking pot,4,120,200,claude_text,present,9,Identified by typology code Stuart 201B.,10,Found in the construction pit of a roof-bearing wall post of structure XVI.,8,date read from the passage,9,Vier scherven van een Stuart 201B werden gevonden in de aanlegkuil van een dakdragende wandstijl en wijzen op een aanleg van ná 120.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,131,Painted beaker technique A,,geverfde beker in techniek A,Painted beaker technique A,,1,100,claude_text,present,9,Explicitly named as painted beaker in technique A.,10,Found among finds from structure XIV.,8,date read from the passage,9,"vondsten die duiden op een datering aan het einde van de 1e eeuw en het begin van de 2e eeuw, zoals een geverfde beker in techniek A."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,131,Cooking pot,Stuart 201B,ruwwandige pot van het type Stuart 201 B,Cooking pot,,120,270,claude_text,present,9,Explicitly named as coarse ware pot of type Stuart 201B.,10,Found in features of structure XIV.,8,date read from the passage,9,"zoals een fragment van een ruwwandige pot van het type Stuart 201 B, die dateert vanaf 120 na Chr."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,123,Painted beaker technique A,,geverfde beker in techniek A,Painted beaker technique A,,-12,150,claude_text,present,9,Explicitly named as painted beaker in technique A.,10,Found in features of structure IX.,8,date read from the passage,9,"Een in techniek A uitgevoerde geverfde beker, die uiterlijk tot 150 na Chr. gedateerd wordt"
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,123,Cooking pot,Stuart 201B,ruwwandige kookpot Stuart 201B,Cooking pot,,120,270,claude_text,present,9,Explicitly named as coarse cooking pot Stuart 201B.,10,Found in features of structure IX.,8,date read from the passage,9,"een ruwwandige kookpot Stuart 201B, die vanaf 120 na Chr. dateert wijzen op het tweede kwart van de 2e eeuw of later."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,139,Terra sigillata cup,Dragendorff 24/25,Zuid-Gallische terra sigillata van het type Dragendorff 24/25,Terra sigillata cup,,15,100,claude+typology,present,10,Explicitly named as South Gaulish terra sigillata of type Dragendorff 24/25.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Het spectrum bevat onder meer Zuid-Gallische terra sigillata van het type Dragendorff 24/25 (40-80 na Chr.),"
12010,Kerkrade,De Locht,198520,318294,13319,178138,139,Terra sigillata cup,Dragendorff 27,Dragendorff 27,Terra sigillata cup,,15,200,claude+typology,present,10,Identified by typology code Dragendorff 27.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Dragendorff 27 (50-100 na Chr.),"
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,139,Terra sigillata decorated bowl,Dragendorff 29,Dragendorff 29,Terra sigillata decorated bowl,,15,100,claude+typology,present,10,Identified by typology code Dragendorff 29.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Dragendorff 29 (40-85 na Chr.),"
12010,Kerkrade,De Locht,198520,318294,13319,322100,139,Terra sigillata plate,Dragendorff 18,Dragendorff 18,Terra sigillata plate,,40,120,claude+typology,present,10,Identified by typology code Dragendorff 18.,10,Found in features of structure XXIII.,10,dated from typology code (only as certain as the identification),10,"Dragendorff 18 (50-100 na Chr.),"
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,139,Bronzed ware,,gebronsd aardewerk,Bronzed ware,,1,100,claude_text,present,9,Explicitly named as gebronsd aardewerk (bronzed ware).,10,Found in features of structure XXIII.,8,date read from the passage,9,"gebronsd aardewerk, geverfde bekers in techniek A, een vierledig oorfragment (voor 70 na Chr.) en mogelijk verbrande terra nigra."
12010,Kerkrade,De Locht,198520,318294,13319,322100,139,Painted beaker technique A,,geverfde bekers in techniek A,Painted beaker technique A,,1,100,claude_text,present,9,Explicitly named as painted beakers in technique A.,10,Found in features of structure XXIII.,8,date read from the passage,9,"geverfde bekers in techniek A, een vierledig oorfragment (voor 70 na Chr.) en mogelijk verbrande terra nigra."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,139,Vessel with four-part handle,,vierledig oorfragment,Vessel with four-part handle,1,1,70,claude_text,present,7,"Described as a four-part handle fragment, vessel type not further specified.",10,Found in features of structure XXIII.,8,date read from the passage,8,een vierledig oorfragment (voor 70 na Chr.)
12010,Kerkrade,De Locht,198520,318294,13319,322100,139,Terra nigra,,verbrande terra nigra,Terra nigra,,1,100,claude_text,present,5,"Identified as possibly burnt terra nigra, identification is hedged.",7,"Found in features of structure XXIII, but identification is uncertain.",8,date read from the passage,7,en mogelijk verbrande terra nigra.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,139,Flask,,flesjes/flacon,Flask,,1,150,claude_text,present,8,Explicitly named as flesjes/flacon (flasks/flacons).,10,Found in features of structure XXIII.,8,date read from the passage,9,"Overig dateerbaar vondstmateriaal bestaat uit een hals - en een wandfragment van flesjes/flacon uit de 1e eeuw, begin 2e eeuw."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,141,Painted beaker technique B,,geverfd scherfje in techniek B,Painted beaker technique B,,100,200,claude_text,present,9,Explicitly named as painted sherd in technique B.,10,Found in features of structure XX.,8,date read from the passage,9,Een datering in de 2e eeuw lijkt aannemelijk door de aanwezigheid van een geverfd scherfje in techniek B en een aantal randen Stuart 201B (vanaf 120 na Chr.).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,141,Cooking pot,Stuart 201B,randen Stuart 201B,Cooking pot,,120,200,claude_text,present,9,Identified by typology code Stuart 201B.,10,Found in features of structure XX.,8,date read from the passage,9,een aantal randen Stuart 201B (vanaf 120 na Chr.).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,142,Painted beaker technique A,,geverfde bekers in techniek A,Painted beaker technique A,,1,150,claude_text,present,9,Explicitly named as painted beakers in technique A.,10,Found in features of structure XVIII.,8,date read from the passage,9,"Hieronder bevindt zich veel 1e tot begin 2e eeuws materiaal zoals geverfde bekers in techniek A, terra nigra fragmenten en Zuid-Gallische terra sigillata van het type Dragendorff 27."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,142,Terra nigra,,terra nigra fragmenten,Terra nigra,,1,150,claude_text,present,9,Explicitly named as terra nigra fragments.,10,Found in features of structure XVIII.,8,date read from the passage,9,terra nigra fragmenten en Zuid-Gallische terra sigillata van het type Dragendorff 27.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,142,Terra sigillata cup,Dragendorff 27,Zuid-Gallische terra sigillata van het type Dragendorff 27,Terra sigillata cup,,15,200,claude+typology,present,10,Explicitly named as South Gaulish terra sigillata of type Dragendorff 27.,10,Found in features of structure XVIII.,10,dated from typology code (only as certain as the identification),10,Zuid-Gallische terra sigillata van het type Dragendorff 27.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,142,Amphora,,Scheldevallei amfoor,Amphora,1,70,200,claude_text,present,9,Explicitly named as a Scheldt valley amphora.,10,Found in features of structure XVIII.,8,date read from the passage,9,"Een fragment van een Scheldevallei amfoor schuift de datering wellicht iets verder in de 2e eeuw, alhoewel dit type amfoor ook al aan het einde van de 1e eeuw kan voorkomen."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,145,Coated ware beaker,Stuart 1,bekertje van het type Stuart 1,Coated ware beaker,1,40,110,claude+typology,present,9,"Identified by typology code Stuart 1, technique A.",10,Found in features of structure XIX.,9,dated from typology code (only as certain as the identification),9,Op een bekertje van het type Stuart 1 (techniek A) uit de 1e eeuw na dateert het aardewerk vanaf het laatste kwart van de 2e eeuw en uit de 3e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,136,Terra nigra,,scherf terra nigra,Terra nigra,1,1,100,claude_text,present,9,Explicitly named as terra nigra sherd.,10,Found in a post-hole of structure XXIV.,8,date read from the passage,9,"In één van de paalkuilen is een scherf terra nigra aangetroffen, die op een datering in de 1e eeuw wijst."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,151,Terra sigillata,,terra sigillata kom,Terra sigillata,1,301,350,claude_text,present,9,Explicitly named as terra sigillata bowl.,9,Explicitly found in waste pit AFK1.,8,date read from the passage,9,Uit de kuil stamt ook de jongste Romeinse vondst van de Holzkuil: een terra sigillata kom uit de eerste helft van de 4e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,152,Pottery,,aardewerk,Pottery,,101,200,period_term,present,0,"general mention that pottery occurs at the site, not a discrete object",9,"Explicitly found in regular pit GRK1, dating it to the second half of the 2nd century.",8,period word in the find's own quote,6,Het aardewerk uit deze kuil dateert de kuil in de tweede helft van de 2e eeuw (zie hoofdstuk 6).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,168,Coarse ware plate,Niederbieber 111,ruwwandig bord Niederbieber 111,Coarse ware plate,1,150,300,claude+typology,present,9,Explicitly named as coarse ware plate Niederbieber 111.,9,Explicitly found in the construction pit of a central post in building IIa.,9,dated from typology code (only as certain as the identification),9,"Gebouw IIA: een scherf van een ruwwandig bord Niederbieber 111 werd in de aanlegkuil van een middenstijl gevonden (vnr. 2069, spoor 51, put 167)."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,168,Color-coated beaker,Niederbieber 32,Niederbieber 32,Color-coated beaker,1,150,300,claude+typology,present,9,Typology code Niederbieber 32 explicitly stated.,9,Explicitly found in the construction pit of a central post in building XIIb.,9,dated from typology code (only as certain as the identification),9,"Gebouw XIIB: een Niederbieber 32 en Stuart 110B werden in de aanlegkuil van een middenstijl gevonden (vnr. 340, spoor 36, put 32)."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,180,Handmade pottery,,handgevormd aardewerk,Handmade pottery,72,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly found at Kerkrade-Holzkuil with fragment count given.,8,date read from the passage,6,Het in Kerkrade-Holzkuil gevonden handgevormd aardewerk bedraagt minder dan 1%. Het betreft in totaal slechts 72 fragmenten
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Salt container ceramics,,zoutcontainerkeramiek,Salt container ceramics,2,-12,450,claude_text,present,9,Explicitly named as zoutcontainerkeramiek in the text.,10,Explicitly found at Kerkrade-Holzkuil with count of two fragments.,8,date read from the passage,9,Onder het Romeinse handgevormde aardewerk behoren twee fragmentjes tot de zogenaamde zoutcontainerkeramiek.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata,,terra sigillata,Terra sigillata,,-12,450,claude_text,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly found at Kerkrade-Holzkuil with total sherd count given.,8,date read from the passage,6,"In totaal zijn 159 scherven terra sigillata gevonden, die minimaal tot 50 potten hebben behoord."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata plate,Dragendorff 15/17R,Dragendorff 15/17R,Terra sigillata plate,,-10,100,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 15/17R 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata plate,Dragendorff 18,Dragendorff 18,Terra sigillata plate,1,40,120,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 18 1 3
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata plate,Dragendorff 18 cf.,Dragendorff 18?,Terra sigillata plate,,40,120,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 18? 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata cup,Dragendorff 24/25,Dragendorff 24/25,Terra sigillata cup,,15,100,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly found at Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Er zijn drie scherfjes gevonden van het voor-Flavische bakje Dragendorff 24/25
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata decorated bowl,Dragendorff 29,Dragendorff 29,Terra sigillata decorated bowl,,15,100,claude+typology,present,10,Typology code explicitly given in the text and table.,10,Explicitly found at Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,Van versierde kommen is echter slechts één fragmentje aangetroffen (type Dragendorff 29).
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata plate,Dragendorff 18/31 cf.,"bord, Dragendorff 18/31?",Terra sigillata plate,1,70,200,claude+typology,present,4,Typology code given with question mark indicating uncertainty.,10,Listed in the finds table for Kerkrade-Holzkuil.,4,dated from typology code (only as certain as the identification),6,"bord, Dragendorff 18/31? 1 1"
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata mortarium,Curle 21,Curle 21,Terra sigillata mortarium,1,150,260,claude+typology,present,10,Typology code explicitly given in the table.,10,Listed in the finds table for Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,Curle 21 1 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata plate,Dragendorff 31,Dragendorff 31,Terra sigillata plate,4,100,260,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 31 4 7
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata plate,Dragendorff 32,Dragendorff 32,Terra sigillata plate,5,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 32 5 6
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata decorated bowl,Dragendorff 37,Dragendorff 37,Terra sigillata decorated bowl,9,70,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 37 9 30
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata bowl,Dragendorff 40,Dragendorff 40,Terra sigillata bowl,4,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 40 4 6
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata bowl,Dragendorff 44,Dragendorff 44,Terra sigillata bowl,1,150,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 44 1 2
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata mortarium,Dragendorff 45,Dragendorff 45,Terra sigillata mortarium,8,150,400,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Dragendorff 45 8 19
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Argonnian terra sigillata decorated bowl,Chenet 324,kom; variant Chenet 324,Argonnian terra sigillata decorated bowl,1,320,430,claude+typology,present,10,Typology code explicitly given in the table and described in text as late terra sigillata from Argonnen.,10,Explicitly found at Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,Argonnen kom; variant Chenet 324 1 1 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,181,Terra sigillata decorated bowl,Dragendorff 37,Dragendorff 37,Terra sigillata decorated bowl,,70,300,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,indet Dragendorff 37 1 5
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,182,Terra sigillata decorated bowl,Dragendorff 37,Dragendorff 37,Terra sigillata decorated bowl,1,70,300,claude+typology,present,10,Explicitly described as Dragendorff 37 bowl from Trier.,10,Explicitly found at Kerkrade-Holzkuil with find number vnr 1176.,10,dated from typology code (only as certain as the identification),10,Op één exemplaar is een voorstelling van Diana met een hond te zien (afb. 6.4). Deze kom is gemaakt in Trier en dateert aan het einde van de 2e of begin van de 3e eeuw.
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,182,Terra sigillata mortarium,Dragendorff 45,wrijfschalen type Dragendorff 45,Terra sigillata mortarium,8,150,400,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Explicitly found at Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,19 fragmenten van minimaal 8 wrijfschalen type Dragendorff 45
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,182,Terra sigillata mortarium,Curle 21,wrijfschaal type Curle 21,Terra sigillata mortarium,1,150,260,claude+typology,present,10,Typology code explicitly given in the text.,10,Explicitly found at Kerkrade-Holzkuil.,10,dated from typology code (only as certain as the identification),10,een fragment van een wrijfschaal type Curle 21
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,182,Terra sigillata plate,Dragendorff 31,Dragendorff 31,Terra sigillata plate,1,100,260,claude+typology,present,10,Explicitly described as Dragendorff 31 plate with stamp.,10,Explicitly found at Kerkrade-Holzkuil with find numbers vnr 655 and 627.,10,dated from typology code (only as certain as the identification),10,"Het bord, van het type Dragendorff 31, komt voor vanaf Hadrianus tot het einde van de 2e eeuw. Het draagt het stempel ""DIICMVSF"" van de pottenbakker Decmus."
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,184,Terra nigra flask-shaped pot,Holwerda 25 cf.,holwerda 25?,Terra nigra flask-shaped pot,1,-30,70,claude+typology,present,4,Typology code given with question mark indicating uncertainty.,10,Listed in the finds table for Kerkrade-Holzkuil.,4,dated from typology code (only as certain as the identification),6,holwerda 25? 1 1
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,184,Terra nigra round-oval pot,Holwerda 27,Holwerda 27,Terra nigra round-oval pot,1,-25,70,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Holwerda 27 1 3
12010,Kerkrade,De Locht,198520,318294,13319,Kerkrade-Holzkuil,184,rough-walled Nijmegen pottery,Holwerda 66,Holwerda 66,rough-walled Nijmegen pottery,,-20,120,claude+typology,present,0,"general mention that pottery occurs at the site, not a discrete object",10,Listed in the finds table for Kerkrade-Holzkuil.,0,dated from typology code (only as certain as the identification),3,Holwerda 66 2
