site_id,site_name,toponym,site_literature_ids,literature_link_level,find_id,original_id,ceramic_category,ceramic_type_original,typology,material_original,start_period_original,end_period_original,start_date,end_date,date_span_years,record_weight,original_count,original_count_known,date_type,source,x_coordinate_rd,y_coordinate_rd,comments,original_comments,type_url,material_url,selection_scenario
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63931,355633,Pottery vessel or vessel ware,gladwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,203551,320280,,,https://data.cultureelerfgoed.nl/term/id/abr/2a0729f1-99cd-466b-94a3-eda91ffb8a8e,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63932,355634,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,1,True,ABR,Archis3,203551,320280,,,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63917,662607,Pottery vessel or vessel ware,Terra sigillata kom - Dragendorff 27,Dragendorff 27,keramiek,ROMVB,ROMMA,30,180,150,1,1,True,Type,Archis3,203501,320201,,,https://data.cultureelerfgoed.nl/term/id/abr/d5d15628-12fc-4be7-a831-8fa5e8e53c0b,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12148,Kerkrade,Rolduc,12723;12743,site-level only; not a find-to-PDF link,63905,262450,Pottery vessel or vessel ware,Terra sigillata kom - Dragendorff 33,Dragendorff 33,keramiek,ROM,ROM,30,300,270,1,,False,Type,Archis3,203560,320300,,,https://data.cultureelerfgoed.nl/term/id/abr/60c59678-93d5-4fbd-ace5-b092f6aa19d7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63965,713646,Pottery vessel or vessel ware,ruwwandige kom - Stuart 210/Brunsting 5,Stuart 210; Brunsting 5,keramiek,ROMM,ROMM,-11,400,411,1,6,True,Type,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/fc3d201a-20f7-4eef-ab24-204023d92c51,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63961,713642,Pottery vessel or vessel ware,"wrijfschaal, dikwandig aardew. - Stuart 149/Brunsting 36:horizontale rand",Stuart 149; Brunsting 36,keramiek,ROMM,ROML,40,260,220,1,7,True,Type,Archis3,179450,310680,,'WRIJFSCH MET HORIZONTALE RAND',https://data.cultureelerfgoed.nl/term/id/abr/eccb2c45-69c4-44d5-8787-f2a87bef8ee3,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63956,713637,Pottery vessel or vessel ware,Terra sigillata kom - Dragendorff 37,Dragendorff 37,keramiek,ROMM,ROMM,60,300,240,1,2,True,Type,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/b1b37df0-7b69-4f69-8763-75aeb778ff29,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63957,713638,Pottery vessel or vessel ware,terra sigillata:onbepaald,,keramiek,ROMM,ROMM,70,270,200,1,4,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/2641545d-0da9-460f-96d5-048dd7a4479d,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63959,713640,Pottery vessel or vessel ware,terra nigra:onbepaald,,keramiek,ROMM,ROMM,70,270,200,1,1,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/1d9d55de-45bf-4ff6-bcc3-08976023fce9,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63960,713641,Pottery vessel or vessel ware,dolium,,keramiek,ROMM,ROMM,70,270,200,1,4,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/0f542315-8ba5-4eb6-a93c-bdbfd378848f,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63964,713645,Pottery vessel or vessel ware,ruwwandig Romeins aardewerk:deksel,,keramiek,ROMM,ROMM,70,270,200,1,3,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/e5598609-a462-49ab-a8bb-b4c856a98e5a,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63980,716791,Pottery vessel or vessel ware,geverfd aardewerk:onbepaald,,keramiek,ROMM,ROMM,70,270,200,1,3,True,ABR,Archis3,179450,310680,,'WANDFR',https://data.cultureelerfgoed.nl/term/id/abr/023eda53-9d0e-4194-b56d-4d5075d12aba,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63966,713647,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROMM,ROML,70,450,380,1,1,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63967,713648,Pottery vessel or vessel ware,ruwwandig Romeins aardewerk:kurkurn,,keramiek,ROMM,ROML,70,450,380,1,1,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/5aaf5153-9e63-4e91-adba-a999832fdabd,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63968,713649,Pottery vessel or vessel ware,gladwandig aardewerk:onbepaald,,keramiek,ROMM,ROML,70,450,380,1,8,True,ABR,Archis3,179450,310680,,'WANDFR',https://data.cultureelerfgoed.nl/term/id/abr/2a0729f1-99cd-466b-94a3-eda91ffb8a8e,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63969,713650,Pottery vessel or vessel ware,amfoor aardewerk:onbepaald,,keramiek,ROMM,ROML,70,450,380,1,2,True,ABR,Archis3,179450,310680,,'WANDFR',https://data.cultureelerfgoed.nl/term/id/abr/dda539d4-48a1-4568-a52f-d6440d1c3835,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63970,713651,Pottery vessel or vessel ware,"Aardewerk, handgevormd:onbepaald",,keramiek,ROMM,ROML,70,450,380,1,27,True,ABR,Archis3,179450,310680,,'INHEEMS',https://data.cultureelerfgoed.nl/term/id/abr/9a445709-94e0-49ba-b2db-3ad9fefca550,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63975,713657,Roofing ceramic,dakpan,,keramiek,ROMM,ROML,70,450,380,1,6,True,ABR,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63976,716108,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROMM,ROML,70,450,380,1,1,True,ABR,Archis3,179450,310680,,'RANDFR',https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63977,716109,Pottery vessel or vessel ware,gladwandig Romeins aardewerk:kruik,,keramiek,ROMM,ROML,70,450,380,1,1,True,ABR,Archis3,179450,310680,,'KRUIKHALS',https://data.cultureelerfgoed.nl/term/id/abr/8b63dd1c-e7c2-49e0-9863-b1b028197c7a,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63978,716110,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROMM,ROML,70,450,380,1,1,True,ABR,Archis3,179450,310680,,'BODEMFR',https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63981,716792,Pottery vessel or vessel ware,ruwwandig aardewerk:onbepaald,,keramiek,ROMM,ROML,70,450,380,1,22,True,ABR,Archis3,179450,310680,,'WANDFR',https://data.cultureelerfgoed.nl/term/id/abr/eadc5a27-a4ae-4009-8694-719526bf9271,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63962,713643,Pottery vessel or vessel ware,ruwwandige (kook)pot - Niederbieber 89:dekselgeul,Niederbieber 89,keramiek,ROMM,ROMM,100,300,200,1,5,True,Type,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/541ce2e7-a3aa-4cac-8617-5e433f68a2a9,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63958,713639,Pottery vessel or vessel ware,"Terra sigillata wrijfschaal - Dragendorff 45, Midden-Oostgallisch",Dragendorff 45,keramiek,ROMMB,ROMMB,120,320,200,1,2,True,Type,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/e5100a58-3cb6-45a5-9578-891f81c5dbfa,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12168,Rijckholt,Bij het Savelsbosch,12747,site-level only; not a find-to-PDF link,63963,713644,Pottery vessel or vessel ware,ruwwandige (kook)pot - Alzei 27:dekselgeul,Alzey 27,keramiek,ROML,ROML,300,400,100,1,1,True,Type,Archis3,179450,310680,,,https://data.cultureelerfgoed.nl/term/id/abr/a2708b81-23d5-4ac9-9b2a-5acfe204add4,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12172,Lemiers,Platte Bend,12715;12735,site-level only; not a find-to-PDF link,63984,658797,Pottery vessel or vessel ware,"aardewerk, gedraaid:onbepaald",,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,198320,310500,,,https://data.cultureelerfgoed.nl/term/id/abr/70f62ab2-09fe-47dd-aaf3-7cc456eca8b7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12172,Lemiers,Platte Bend,12715;12735,site-level only; not a find-to-PDF link,63989,768873,Building ceramic,hypocausttegel,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,198300,310500,,,https://data.cultureelerfgoed.nl/term/id/abr/d4bb8c79-3611-4abb-aaf0-28e6bd755be7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12172,Lemiers,Platte Bend,12715;12735,site-level only; not a find-to-PDF link,63990,768874,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,198300,310500,,varia,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12172,Lemiers,Platte Bend,12715;12735,site-level only; not a find-to-PDF link,63993,771150,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,198300,310500,,tegulae en imbrices,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12172,Lemiers,Platte Bend,12715;12735,site-level only; not a find-to-PDF link,63995,771783,Pottery vessel or vessel ware,terra sigillata:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,198300,310500,,"E: ]L COS[, zie lit.",https://data.cultureelerfgoed.nl/term/id/abr/2641545d-0da9-460f-96d5-048dd7a4479d,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12172,Lemiers,Platte Bend,12715;12735,site-level only; not a find-to-PDF link,63997,736757,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROMM,ROMM,70,270,200,1,,False,ABR,Archis3,198300,310500,,,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12225,Gronsveld,Veldhoff,12717;12737,site-level only; not a find-to-PDF link,64066,810237,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,178950,313800,,dakpanfragmenten,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12225,Gronsveld,Veldhoff,12717;12737,site-level only; not a find-to-PDF link,64067,810238,Roofing ceramic,tegula,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,178950,313800,,dakpannen met rand,https://data.cultureelerfgoed.nl/term/id/abr/1bd1d384-d48a-45d0-a057-5370bbb552ed,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12225,Gronsveld,Veldhoff,12717;12737,site-level only; not a find-to-PDF link,64072,812550,Pottery vessel or vessel ware,vaatwerk,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,178950,313800,,scherven aardewerk,https://data.cultureelerfgoed.nl/term/id/abr/7bcfc891-1148-49e9-b28c-c10c90b444f4,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12225,Gronsveld,Veldhoff,12717;12737,site-level only; not a find-to-PDF link,64073,811569,Building ceramic,bouwmateriaal,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,179000,313700,,,https://data.cultureelerfgoed.nl/term/id/abr/92b1f916-9967-46ce-96c7-f8478d730181,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12282,Waubach,Sportpark,12768,site-level only; not a find-to-PDF link,64233,762132,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,202100,325400,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12282,Waubach,Sportpark,12768,site-level only; not a find-to-PDF link,64234,762133,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,202100,325400,,zeer veel losse scherven,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12282,Waubach,Sportpark,12768,site-level only; not a find-to-PDF link,64236,741352,Pottery vessel or vessel ware,aardewerk:onbepaald,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,202100,325450,,,https://data.cultureelerfgoed.nl/term/id/abr/8289d9d4-bdc5-4c85-91fb-b11262b3c423,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12282,Waubach,Sportpark,12768,site-level only; not a find-to-PDF link,64237,1364763,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,202100,325450,,,https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12362,Nieuwenhagen,Koelweg,12954;13250;13441,site-level only; not a find-to-PDF link,64321,734333,Building ceramic,hypocausttegel,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,200400,323750,,"Onderkant van hypocaustum, 110 x minstens 120 cm",https://data.cultureelerfgoed.nl/term/id/abr/d4bb8c79-3611-4abb-aaf0-28e6bd755be7,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12362,Nieuwenhagen,Koelweg,12954;13250;13441,site-level only; not a find-to-PDF link,64323,869281,Pottery vessel or vessel ware,muren,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,200400,323750,,,https://data.cultureelerfgoed.nl/term/id/abr/ae1ad68e-c41b-467c-a209-2c7e22116534,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12403,Bocholtz,Orsbacherweg,12751,site-level only; not a find-to-PDF link,64385,809232,Roofing ceramic,imbrex,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,198320,313510,,,https://data.cultureelerfgoed.nl/term/id/abr/fa32056a-abd8-4504-b4fd-89a30c773a2b,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
12628,Berg,Pannestuk,12770,site-level only; not a find-to-PDF link,64507,706800,Roofing ceramic,dakpan,,keramiek,ROM,ROM,-12,450,462,1,,False,ABR,Archis3,181840,316700,,"vandaar de naam ""Pannestuk""",https://data.cultureelerfgoed.nl/term/id/abr/6f3f7beb-8f7e-46f6-953a-b59498922aa6,https://data.cultureelerfgoed.nl/term/id/abr/6d7809db-db25-4c09-90c3-e455f61148a9,Selected villa site; all ceramic objects included; complete date range within ARCHIS Roman period -12 to 450; one analytical record per FindID
