SiteID,Name,X-coordinate,Y-coordinate
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12273,Gronsveld,179150,313600
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12168,Rijckholt,179450,310680
12173,Schinveld,196361,330138
12174,Waubach,201860,324740
12174,Waubach,201860,324740
12174,Waubach,201850,324740
12273,Gronsveld,179100,313600
12174,Waubach,201850,324740
12174,Waubach,201800,324700
12174,Waubach,201800,324700
12174,Waubach,201800,324700
12174,Waubach,201800,324700
12174,Waubach,201800,324700
12174,Waubach,201800,324700
12174,Waubach,201800,324700
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12174,Waubach,201800,324700
12186,Heugem,177870,315500
12186,Heugem,177750,315250
12186,Heugem,177750,315250
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12186,Heugem,177750,315250
12186,Heugem,177861,315416
12282,Waubach,202100,325400
12186,Heugem,177861,315416
12186,Heugem,177861,315416
12282,Waubach,202100,325450
12282,Waubach,202100,325450
12186,Heugem,177861,315416
12191,Mechelen,192140,312150
12191,Mechelen,192140,312150
12283,Gronsveld,178400,315160
12191,Mechelen,192140,312150
12191,Mechelen,192140,312150
12283,Gronsveld,178400,315160
12191,Mechelen,192140,312150
12191,Mechelen,192140,312150
12218,Gronsveld,177860,312960
12218,Gronsveld,177860,312960
12218,Gronsveld,177700,312980
12218,Gronsveld,177849,312874
12218,Gronsveld,177849,312874
12218,Gronsveld,177849,312874
12222,Nuth,189820,326930
12222,Nuth,189850,326800
12222,Nuth,190050,327000
12222,Nuth,189820,326930
12303,Stokhem,189900,316000
12222,Nuth,190006,326852
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12168,Rijckholt,179450,310680
12303,Stokhem,189900,316040
12303,Stokhem,189900,316040
12309,Heerlen,197300,322050
12309,Heerlen,197300,322050
12172,Lemiers,198320,310500
12309,Heerlen,197300,322050
12309,Heerlen,197300,322050
12172,Lemiers,198300,310500
12172,Lemiers,198300,310500
12320,Heerlen,198456,320307
12320,Heerlen,198390,320260
12172,Lemiers,198300,310500
12228,Amstenrade,192820,328450
12228,Amstenrade,192820,328450
12228,Amstenrade,192820,328450
12228,Amstenrade,192820,328450
12228,Amstenrade,192800,328450
12320,Heerlen,198390,320260
12320,Heerlen,198390,320260
12342,Rimburg,203660,325220
12228,Amstenrade,192800,328450
12228,Amstenrade,192835,328478
12342,Rimburg,203540,325140
12342,Rimburg,203540,325140
12228,Amstenrade,192837,328478
12342,Rimburg,203500,325140
12172,Lemiers,198300,310500
12342,Rimburg,203500,325140
12172,Lemiers,198300,310500
12225,Gronsveld,178950,313800
12225,Gronsveld,178950,313800
12225,Gronsveld,178950,313800
12225,Gronsveld,178950,313800
12234,Rennemig,194520,324600
12234,Rennemig,194520,324600
12234,Rennemig,194520,324600
12234,Rennemig,194520,324600
12234,Rennemig,194520,324600
12234,Rennemig,194520,324600
12234,Rennemig,194520,324600
12235,Lemiers,196720,311250
12235,Lemiers,196720,311250
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12235,Lemiers,196720,311370
12349,Maastricht,177600,316900
12238,Winthagen,192780,319650
12238,Winthagen,192780,319650
12238,Winthagen,192780,319650
12349,Maastricht,177600,316900
12238,Winthagen,192780,319650
12349,Maastricht,177600,316900
12238,Winthagen,192780,319650
12349,Maastricht,177600,316900
12238,Winthagen,192780,319650
12238,Winthagen,192780,319650
12362,Nieuwenhagen,200440,323900
12238,Winthagen,192780,319650
12362,Nieuwenhagen,200400,323750
12243,Mesch,179870,308650
12362,Nieuwenhagen,200400,323750
12362,Nieuwenhagen,200455,323559
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12364,Vaals,198440,309400
12364,Vaals,198440,309400
12364,Vaals,198440,309400
12243,Mesch,179870,308650
12364,Vaals,198470,309440
12364,Vaals,198470,309440
12365,Eijsden,177825,309150
12365,Eijsden,177825,309150
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198600,313200
12390,Bocholtz,198645,313297
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12403,Bocholtz,198320,313510
12403,Bocholtz,198320,313510
12243,Mesch,179870,308650
12406,Schin op Geul,188800,317910
12406,Schin op Geul,188800,317910
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12243,Mesch,179870,308650
12422,Landgraaf,199450,321060
12243,Mesch,179870,308650
12244,Heerlen,197400,322300
12422,Landgraaf,199450,321060
12422,Landgraaf,199450,321060
12249,Maastricht,177286,318129
12249,Maastricht,177286,318129
12249,Maastricht,177150,318100
12249,Maastricht,177150,318100
12249,Maastricht,177150,318100
12249,Maastricht,177150,318100
12436,Heerlen,199057,317165
12249,Maastricht,177150,318100
12436,Heerlen,199057,317165
12249,Maastricht,177150,318100
12440,Kerkrade,199800,320290
12249,Maastricht,177150,318100
12440,Kerkrade,199800,320290
12440,Kerkrade,199894,320260
12440,Kerkrade,199894,320260
12441,Bemelen,180300,317940
12249,Maastricht,177150,318100
12441,Bemelen,180300,317940
12441,Bemelen,180300,317940
12441,Bemelen,180300,317940
12262,Bocholtz,198050,312980
12441,Bemelen,180450,317800
12262,Bocholtz,198240,312980
12262,Bocholtz,198240,312980
12262,Bocholtz,198240,312980
12262,Bocholtz,198240,312980
12267,Nuth,188236,325323
12441,Bemelen,180450,317800
12267,Nuth,188236,325323
12267,Nuth,188235,325323
12267,Nuth,188235,325323
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12271,Kerkrade,201350,321350
12272,Rimburg,204002,325420
12272,Rimburg,204002,325420
12272,Rimburg,204120,325400
12466,Eijsden,176500,307500
12474,Camerig,192880,309580
12474,Camerig,192820,309700
12474,Camerig,192820,309700
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12480,Maastricht,179400,315080
12272,Rimburg,204120,325400
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12524,Mesch,179310,308150
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12539,Kerkrade,203440,319440
12273,Gronsveld,179150,313600
12273,Gronsveld,178940,313550
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12562,Maastricht,178000,319350
12585,Winthagen,194000,320000
12585,Winthagen,194000,320000
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12604,Heugem,178200,314600
12273,Gronsveld,179100,313600
12605,Heugem,178140,315380
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179100,313600
12273,Gronsveld,179150,313600
12628,Berg,181840,316700
12273,Gronsveld,179150,313600
12636,Gronsveld,179600,313760
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12273,Gronsveld,179150,313600
12225,Gronsveld,179000,313700
12233,Kerkrade,200541,318897
12233,Kerkrade,200541,318897
12233,Kerkrade,200541,318897
12283,Gronsveld,178500,315200
12283,Gronsveld,178500,315200
12646,Eijsden,177070,307730
12653,Landgraaf,199400,320800
12283,Gronsveld,178400,315160
12283,Gronsveld,178400,315160
12283,Gronsveld,178400,315160
12287,Valkenburg,185280,316060
12287,Valkenburg,185280,316060
12287,Valkenburg,185280,316060
12706,Bommerig,192822,310116
12287,Valkenburg,185280,316060
12287,Valkenburg,185280,316060
12287,Valkenburg,185280,316060
12709,Kerkrade,200350,320100
12297,Nuth,188440,323140
12297,Nuth,188440,323140
12297,Nuth,188440,323140
12297,Nuth,188440,323140
12297,Nuth,188440,323140
12297,Nuth,188440,323140
12730,Raren,197000,308000
12297,Nuth,188610,323100
12297,Nuth,188640,323250
12297,Nuth,188640,323250
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12303,Stokhem,189900,316000
12303,Stokhem,189920,316170
12742,Rimburg,203780,324900
12749,Rijckholt,179600,312100
12304,Merkelbeek,194717,329513
12749,Rijckholt,179600,312100
12749,Rijckholt,179600,312100
12304,Merkelbeek,194717,329513
12304,Merkelbeek,194717,329513
12304,Merkelbeek,194717,329513
12774,Baneheide,196950,314390
12304,Merkelbeek,194717,329513
12304,Merkelbeek,194717,329513
12309,Heerlen,197300,322050
12786,Heerlen,197400,322950
12786,Heerlen,197400,322950
12319,Schinveld,196150,330860
12319,Schinveld,196150,330860
12786,Heerlen,197400,322950
12786,Heerlen,197400,322950
12319,Schinveld,196150,330860
12233,Kerkrade,200541,318897
12233,Kerkrade,200541,318897
12233,Kerkrade,200450,318950
12282,Waubach,202100,325400
12282,Waubach,202100,325400
12282,Waubach,202100,325450
12282,Waubach,202100,325450
12320,Heerlen,198390,320260
12328,Grijzegrubben,188400,326000
12328,Grijzegrubben,188400,326000
12328,Grijzegrubben,188400,326000
12328,Grijzegrubben,188400,326000
12832,Nieuwenhagen,200320,322160
12833,Nieuwenhagen,201400,322950
12835,Raren,196690,308690
12840,Eygelshoven,203090,323810
12841,Waubach,202240,324950
12328,Grijzegrubben,188300,326150
12853,Bocholtz,198800,313500
12328,Grijzegrubben,188300,326150
12328,Grijzegrubben,188414,326064
12328,Grijzegrubben,188414,326064
12335,Heerlen,195137,321240
12883,Gronsveld,180500,314160
12884,Rijckholt,179120,312000
12885,Honthem,183400,313960
12886,Gronsveld,177300,313900
12335,Heerlen,195137,321240
12335,Heerlen,195137,321240
12335,Heerlen,195137,321240
12931,Landgraaf,200794,324747
12931,Landgraaf,200794,324747
12931,Landgraaf,200794,324747
12937,Bocholtz,198800,313100
12320,Heerlen,198456,320307
12937,Bocholtz,198820,312960
12937,Bocholtz,198820,312960
12937,Bocholtz,198950,313175
12937,Bocholtz,198800,313040
12937,Bocholtz,198800,313040
12937,Bocholtz,198875,313025
12937,Bocholtz,198850,312975
12937,Bocholtz,198850,312975
12335,Heerlen,195137,321240
12342,Rimburg,203540,325140
12961,Borgharen,176384,322030
12342,Rimburg,203540,325140
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12342,Rimburg,203500,325140
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12342,Rimburg,203500,325140
12961,Borgharen,176384,322030
12346,Kerkrade,203800,320400
12346,Kerkrade,203850,320400
12961,Borgharen,176384,322030
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12961,Borgharen,176384,322030
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
12961,Borgharen,176384,322030
6004,Rimburg,204449,325565
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204462,325577
6004,Rimburg,204463,325505
6004,Rimburg,204463,325505
6004,Rimburg,204458,325578
6004,Rimburg,204458,325578
6006,Maastricht,176621,317779
6006,Maastricht,176621,317779
6006,Maastricht,176621,317779
6006,Maastricht,176621,317779
6006,Maastricht,176621,317779
6006,Maastricht,176621,317779
6030,Voerendaal,191570,321568
6030,Voerendaal,191693,321608
6030,Voerendaal,191693,321608
6030,Voerendaal,191693,321608
6030,Voerendaal,191693,321608
6030,Voerendaal,191693,321608
6030,Voerendaal,191693,321608
6046,Maastricht,176218,317744
6046,Maastricht,176351,317861
6057,Grevenbicht,182244,338922
6058,Haasdal,186646,323004
6058,Haasdal,186646,323004
6058,Haasdal,186646,323004
6097,Maastricht,176621,317779
6097,Maastricht,176621,317779
6097,Maastricht,176621,317779
6097,Maastricht,176621,317779
6097,Maastricht,176621,317779
6097,Maastricht,176621,317779
6124,Maastricht,179082,320520
6124,Maastricht,179082,320520
6124,Maastricht,179082,320520
6124,Maastricht,179082,320520
6124,Maastricht,179082,320520
6149,Voerendaal,191570,321568
6149,Voerendaal,191693,321608
6149,Voerendaal,191693,321608
6149,Voerendaal,191693,321608
6149,Voerendaal,191693,321608
6149,Voerendaal,191693,321608
6149,Voerendaal,191693,321608
6156,Maastricht,176218,317744
6156,Maastricht,176351,317861
6156,Maastricht,176621,317779
6156,Maastricht,176621,317779
6156,Maastricht,176621,317779
6156,Maastricht,176621,317779
6156,Maastricht,176621,317779
6156,Maastricht,176621,317779
6159,Maastricht,176621,317779
6159,Maastricht,176621,317779
6159,Maastricht,176621,317779
6159,Maastricht,176621,317779
6159,Maastricht,176621,317779
6159,Maastricht,176621,317779
6166,Rimburg,204449,325565
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204462,325577
6166,Rimburg,204463,325505
6166,Rimburg,204463,325505
6166,Rimburg,204458,325578
6166,Rimburg,204458,325578
6167,Maastricht,176621,317779
6167,Maastricht,176621,317779
6167,Maastricht,176621,317779
6167,Maastricht,176621,317779
6167,Maastricht,176621,317779
6167,Maastricht,176621,317779
6188,Meerssen,181247,321418
6188,Meerssen,181247,321418
6188,Meerssen,181253,321403
6188,Meerssen,181253,321403
6188,Meerssen,181253,321403
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6195,Sittard,187662,336243
6203,Maastricht,176218,317744
6203,Maastricht,176351,317861
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
6207,Sittard,187662,336243
11899,Kerkrade,202537,321889
11899,Kerkrade,202537,321889
11903,Heerlen,196481,321857
11903,Heerlen,196481,321856
11903,Heerlen,196481,321857
11903,Heerlen,196481,321857
12013,Colmont,192374,318457
12019,Bemelen,180337,317678
12019,Bemelen,180337,317678
12019,Bemelen,180337,317678
12019,Bemelen,180337,317678
12019,Bemelen,180337,317678
12019,Bemelen,180337,317678
12019,Bemelen,180337,317678
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12117,Itteren,177466,322342
12120,Gulpen,190326,313265
12191,Mechelen,192235,312201
12342,Rimburg,203532,325136
12342,Rimburg,203532,325136
12390,Bocholtz,198822,313116
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12403,Bocholtz,198473,313539
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12480,Maastricht,179417,314996
12833,Nieuwenhagen,201449,323126
12851,Heugem,177886,316585
12851,Heugem,177886,316585
12937,Bocholtz,198822,313116
12937,Bocholtz,198915,313225
12937,Bocholtz,198915,313225
12937,Bocholtz,198915,313225
12369,Welten,195970,319950
12369,Welten,195930,319900
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12369,Welten,195950,320300
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12346,Kerkrade,203850,320400
12347,Brunssum,194978,329215
12717,Heerlen,195978,320709
12347,Brunssum,194978,329215
12347,Brunssum,194978,329215
12717,Heerlen,195978,320709
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12335,Heerlen,195137,321240
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
6082,Heerlen,195580,321340
6082,Heerlen,195580,321340
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12349,Maastricht,177600,316900
6082,Heerlen,195437,321352
6082,Heerlen,195437,321352
12349,Maastricht,177600,316900
6082,Heerlen,195437,321352
6082,Heerlen,195437,321352
11903,Heerlen,196800,322500
11903,Heerlen,196800,322500
11903,Heerlen,196800,322500
12349,Maastricht,177600,316900
11903,Heerlen,196800,322500
12349,Maastricht,177600,316900
12349,Maastricht,177600,316900
12349,Maastricht,177600,316900
12349,Maastricht,177600,316900
12378,Heerlen,194700,324000
12349,Maastricht,177600,316900
12320,Heerlen,198390,320260
12320,Heerlen,198390,320260
12364,Vaals,198470,309430
12364,Vaals,198440,309400
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12364,Vaals,198470,309440
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12365,Eijsden,177825,309150
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12122,Heerlen,194040,324180
12365,Eijsden,177825,309150
12365,Eijsden,177825,309150
12369,Welten,195970,319950
12369,Welten,195970,319950
12234,Rennemig,194520,324600
12369,Welten,196165,320026
12369,Welten,195950,320170
12369,Welten,195950,320300
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12369,Welten,195950,320300
12378,Heerlen,194700,324000
12119,Hoensbroek,191440,325780
12119,Hoensbroek,191515,325730
12378,Heerlen,194700,324000
12119,Hoensbroek,191450,325850
12378,Heerlen,194700,324000
12379,Ubachsberg,194580,319260
12379,Ubachsberg,194580,319260
12379,Ubachsberg,194580,319260
12379,Ubachsberg,194580,319260
12381,Hulsberg,188330,322300
12381,Hulsberg,188330,322300
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12119,Hoensbroek,191450,325850
12381,Hulsberg,188330,322300
12390,Bocholtz,198645,313297
12390,Bocholtz,198645,313297
12390,Bocholtz,198645,313297
12390,Bocholtz,198645,313297
12320,Heerlen,198390,320260
12406,Schin op Geul,188800,317910
12406,Schin op Geul,188800,317910
12406,Schin op Geul,188800,317910
12422,Landgraaf,199450,321060
12422,Landgraaf,199450,321060
12422,Landgraaf,199450,321060
12424,Wijnandsrade,190480,324350
11958,Brunssum,194021,328184
11958,Brunssum,194021,328184
11958,Brunssum,193773,328209
12424,Wijnandsrade,190480,324350
12424,Wijnandsrade,190473,324357
12424,Wijnandsrade,190493,324339
12436,Heerlen,198910,317200
11958,Brunssum,194021,328184
11958,Brunssum,194021,328184
11958,Brunssum,194021,328184
12587,Brunssum,197400,327600
12436,Heerlen,198910,317200
11953,Brunssum,195800,329900
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195970,330075
11953,Brunssum,195970,330075
11953,Brunssum,195950,330000
12436,Heerlen,199000,317210
12436,Heerlen,199000,317210
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12436,Heerlen,198750,317200
12436,Heerlen,199057,317165
12436,Heerlen,199057,317165
12440,Kerkrade,199800,320290
12440,Kerkrade,199800,320290
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12441,Bemelen,180300,317940
12441,Bemelen,180450,317800
12967,Brunssum,195800,329900
12441,Bemelen,180450,317800
12441,Bemelen,180450,317800
12967,Brunssum,195800,329900
12441,Bemelen,180450,317800
12967,Brunssum,195800,329900
12441,Bemelen,180450,317800
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12967,Brunssum,195800,329900
12441,Bemelen,180450,317800
12441,Bemelen,180450,317800
12967,Brunssum,195800,329900
12441,Bemelen,180450,317800
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
11953,Brunssum,195808,330099
12173,Schinveld,196276,330150
12441,Bemelen,180450,317800
12173,Schinveld,196276,330150
12173,Schinveld,196276,330150
12173,Schinveld,196276,330150
12173,Schinveld,196276,330150
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,194978,329215
12347,Brunssum,194978,329215
12347,Brunssum,194978,329215
12441,Bemelen,180450,317800
12441,Bemelen,180450,317800
12347,Brunssum,194978,329215
12441,Bemelen,180450,317800
12347,Brunssum,195016,329231
12459,Eijsden,178205,311026
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12459,Eijsden,178205,311026
12459,Eijsden,178205,311026
12466,Eijsden,176500,307500
12347,Brunssum,195016,329231
12466,Eijsden,176500,307500
12496,Vaesrade,191350,327000
12496,Vaesrade,191350,327000
12524,Mesch,179300,308200
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12347,Brunssum,195016,329231
12304,Merkelbeek,194717,329513
12304,Merkelbeek,194717,329513
12524,Mesch,179300,308200
12524,Mesch,179310,308150
12304,Merkelbeek,194717,329513
12524,Mesch,179310,308150
12304,Merkelbeek,194717,329513
12524,Mesch,179307,308146
12524,Mesch,179307,308146
12524,Mesch,179307,308146
12524,Mesch,179307,308146
12524,Mesch,179310,308150
12319,Schinveld,196150,330860
12536,Hulsberg,188100,322000
12319,Schinveld,196150,330860
12539,Kerkrade,203220,319480
12228,Amstenrade,192820,328450
12228,Amstenrade,192809,328353
12539,Kerkrade,203440,319440
12539,Kerkrade,203440,319440
12320,Heerlen,198390,320260
12320,Heerlen,198390,320260
12228,Amstenrade,192800,328450
12587,Brunssum,197400,327600
12593,Heugem,178100,315800
12593,Heugem,178100,315800
12593,Heugem,178100,315800
12604,Heugem,178200,314600
12605,Heugem,178140,315380
12611,Nuth,187800,324900
12674,Spaubeek,187500,328600
12674,Spaubeek,187500,328600
12611,Nuth,187800,324900
12613,Simpelveld,196720,316100
12613,Simpelveld,196720,316100
12614,Ubachsberg,194360,317580
12614,Ubachsberg,194360,317580
12615,Oirsbeek,190750,329600
12088,Vaesrade,191590,327260
12088,Vaesrade,191590,327260
12088,Vaesrade,191590,327260
12088,Vaesrade,191590,327260
12088,Vaesrade,191550,327230
12088,Vaesrade,191550,327230
12088,Vaesrade,191670,327130
12088,Vaesrade,191550,327230
12615,Oirsbeek,190750,329600
12088,Vaesrade,191550,327230
12626,Oost,177500,311800
12626,Oost,177500,311800
12320,Heerlen,198390,320260
12088,Vaesrade,191550,327230
12636,Gronsveld,179540,313880
12646,Eijsden,177070,307730
12646,Eijsden,177070,307730
12088,Vaesrade,191670,327130
12088,Vaesrade,191670,327130
12088,Vaesrade,191670,327130
12646,Eijsden,177070,307730
12646,Eijsden,177070,307730
12088,Vaesrade,191590,327260
12646,Eijsden,177070,307730
12646,Eijsden,177070,307730
12646,Eijsden,177070,307730
12496,Vaesrade,191350,327000
12646,Eijsden,177070,307730
12646,Eijsden,177070,307730
12496,Vaesrade,191350,327000
12646,Eijsden,177070,307730
12716,Nuth,190320,326220
12646,Eijsden,177070,307730
12646,Eijsden,177070,307730
12222,Nuth,190006,326852
12646,Eijsden,177070,307730
12222,Nuth,189820,326930
12646,Eijsden,177070,307730
