abr_combined_code,combined_label_nl,combined_uri,ware_label_nl,ware_uri,form_code,form_label_nl,typology_abr
STGBEKER.RAER,steengoed:beker - Raeren,https://data.cultureelerfgoed.nl/term/id/abr/0500dc0b-7bdb-4f20-8e45-95848ea84a62,steengoed Raeren,https://data.cultureelerfgoed.nl/term/id/abr/5fd26266-df1d-4dbf-b8f2-49a58523a032,BEKER,beker,Raeren
STGBEKER.RIJNLAND,steengoed:beker - Rijnlands,https://data.cultureelerfgoed.nl/term/id/abr/c1b90e78-2e59-4b6d-a913-b27bc3311837,steengoed Rijnland,https://data.cultureelerfgoed.nl/term/id/abr/15ba55d1-1f66-49da-b061-c275a60d8a66,BEKER,beker,Rijnlands
STGBEKER.SIEGBURG,steengoed:beker - Siegburgs,https://data.cultureelerfgoed.nl/term/id/abr/6dfb91d3-8b25-4b8e-a8b7-d99d625b3a95,steengoed Siegburg,https://data.cultureelerfgoed.nl/term/id/abr/2381f691-11e9-42f4-a81b-43390b727115,BEKER,beker,Siegburgs
STGBEKER.WEST,steengoed:beker - Westerwalds,https://data.cultureelerfgoed.nl/term/id/abr/cc9474a4-c4d3-4716-9a86-0d343eed0555,steengoed Westerwald,https://data.cultureelerfgoed.nl/term/id/abr/68dc9ec5-68cb-43d1-9d5e-c6ac9e14c8e6,BEKER,beker,Westerwalds
STGDRNK,steengoed:drinkschaal,https://data.cultureelerfgoed.nl/term/id/abr/09cc16a2-707c-4dfe-b794-1e637bd160fe,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,DRNKSCHAAL,drinkschaal,
STGDRNK.SIEGBURG,steengoed:drinkschaal - Siegburgs,https://data.cultureelerfgoed.nl/term/id/abr/12525ca7-1026-4f4d-8ced-ecb07c9ce347,steengoed Siegburg,https://data.cultureelerfgoed.nl/term/id/abr/2381f691-11e9-42f4-a81b-43390b727115,DRNKSCHAAL,drinkschaal,Siegburgs
STGFLS,steengoed:veldfles,https://data.cultureelerfgoed.nl/term/id/abr/f04a5001-d0e8-49ce-a3a3-4be531cd1af8,steengoed zonder oppervlaktebehandeling,https://data.cultureelerfgoed.nl/term/id/abr/106f6b4f-aae0-4860-ac23-c8abbcbb8fa8,FLES.VELDFLES,veldfles,
STGFRA,Frans steengoed:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/d05ba927-b375-40c6-b437-7b25aea5f0c3,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,XXX,object onbepaald,
STGFRA.BEKER,Frans steengoed:beker,https://data.cultureelerfgoed.nl/term/id/abr/b2bbcb77-9fb0-4d9d-b6c4-5d3723c5ab23,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,BEKER,beker,
STGFRA.DRNKSCHAAL,Frans steengoed:drinkschaal,https://data.cultureelerfgoed.nl/term/id/abr/dd66c09e-fa11-4659-a597-004ab845b97f,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,DRNKSCHAAL,drinkschaal,
STGFRA.KAN,Frans steengoed:kan,https://data.cultureelerfgoed.nl/term/id/abr/ea17f44c-9496-4814-af09-d38fb45f9a29,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,KAN,kan,
STGFRA.KOM,Frans steengoed:kom,https://data.cultureelerfgoed.nl/term/id/abr/d373aa1f-b39f-4a48-b1d5-b0eab005b3fd,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,KOM.KOM,kom,
STGFRA.POT,Frans steengoed:pot,https://data.cultureelerfgoed.nl/term/id/abr/d69e0a5a-938f-47de-aba8-ba7e9dafadd2,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,POT,pot,
STGFRA.VELDFLES,Frans steengoed:veldfles,https://data.cultureelerfgoed.nl/term/id/abr/19dc16f2-f4e9-49c9-83ba-5ab19d3f4bb7,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,FLES.VELDFLES,veldfles,
STGFRA.ZALFPOT,Frans steengoed:zalfpot,https://data.cultureelerfgoed.nl/term/id/abr/96f6aeec-9475-4429-8a65-d506b8ae0dbb,Frans steengoed,https://data.cultureelerfgoed.nl/term/id/abr/44f83912-58fd-41e3-9ea9-88966cb88e68,ZALFPOT,zalfpot,
STGGRAPE,steengoed:grape,https://data.cultureelerfgoed.nl/term/id/abr/88d5717a-ac49-43fa-8aa6-b77aa8508218,steengoed zonder oppervlaktebehandeling,https://data.cultureelerfgoed.nl/term/id/abr/106f6b4f-aae0-4860-ac23-c8abbcbb8fa8,GRAPE,grape,
STGGRAPE.LANGERW,steengoed:grape - Langerwehe,https://data.cultureelerfgoed.nl/term/id/abr/7f5bd9ac-9e23-4cfc-9b97-1114a0b8afcf,steengoed Langerwehe,https://data.cultureelerfgoed.nl/term/id/abr/7355d150-aad9-4b2b-98cd-6861568e8fb8,GRAPE,grape,Langerwehe
STGINDUS,industrieel steengoed:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/c8ef2b88-6682-4f93-ad87-2f9b6f4bc5c4,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,XXX,object onbepaald,
STGINDUS.BLOEMPOT,industrieel steengoed:bloempot,https://data.cultureelerfgoed.nl/term/id/abr/4b22493c-9659-4e22-a821-960cadbf69ac,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,BLOEMPOT,bloempot,
STGINDUS.BORD,industrieel steengoed:bord,https://data.cultureelerfgoed.nl/term/id/abr/6873a99a-725a-450d-a2e3-9b1536ec049b,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,BORD,bord,
STGINDUS.BOTERVL,industrieel steengoed:botervloot,https://data.cultureelerfgoed.nl/term/id/abr/93ed303d-7584-4bcd-bb20-448b86814bd4,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,BOTERVL,botervloot,
STGINDUS.DEKSEL,industrieel steengoed:deksel,https://data.cultureelerfgoed.nl/term/id/abr/9e3bc677-5192-46d0-9578-5b83afeb1194,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,DEKSEL,deksel,
STGINDUS.FLES,industrieel steengoed:fles,https://data.cultureelerfgoed.nl/term/id/abr/b9421706-9df9-4b04-b373-d2e4a442bb08,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,FLES,fles,
STGINDUS.JUSKOM,industrieel steengoed:juskom,https://data.cultureelerfgoed.nl/term/id/abr/f4b04dee-3de7-41e8-a6fb-2ccf118d978e,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,JUSKOM,juskom,
STGINDUS.KAN,industrieel steengoed:kan,https://data.cultureelerfgoed.nl/term/id/abr/30030f6d-cd9a-41dc-8073-fe6976bc15d4,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,KAN,kan,
STGINDUS.KOM,industrieel steengoed:kom,https://data.cultureelerfgoed.nl/term/id/abr/40d9be28-f9ce-4623-a395-4ef20d48bc6f,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,KOM.KOM,kom,
STGINDUS.KOP,industrieel steengoed:kop,https://data.cultureelerfgoed.nl/term/id/abr/1c5a06a8-448e-42da-be50-bbd0cf49ecfd,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,KOP,kop,
STGINDUS.KWISPED,industrieel steengoed:kwispedoor,https://data.cultureelerfgoed.nl/term/id/abr/979e5f5d-9042-4ff2-b7b6-337d653785ea,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,KWISPED,kwispedoor,
STGINDUS.SCHAAL,industrieel steengoed:schaal,https://data.cultureelerfgoed.nl/term/id/abr/2549f01f-be89-4ba2-b2c2-f79baca452e1,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,SCHAAL,schaal,
STGINDUS.THEEBUS,industrieel steengoed:theebus,https://data.cultureelerfgoed.nl/term/id/abr/4bd5e3d6-3033-451f-8f58-d7eaf87d3f3d,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,THEEBUS,theebus,
STGINDUS.THEELICH,industrieel steengoed:theelicht,https://data.cultureelerfgoed.nl/term/id/abr/bd368a62-8bd6-4e61-b209-46d82d1cbde7,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,THEELICHT,theelicht,
STGINDUS.THEEPOT,industrieel steengoed:theepot,https://data.cultureelerfgoed.nl/term/id/abr/c515ce4e-bd1b-45a6-af34-eedfcb0b694b,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,THEEPOT,theepot,
STGINDUS.VORM,industrieel steengoed:vorm,https://data.cultureelerfgoed.nl/term/id/abr/08717a17-6677-4a50-bb65-32f36bba7e68,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,KOOKVORM,kookvorm,
STGINDUS.ZALFPOT,industrieel steengoed:zalfpot,https://data.cultureelerfgoed.nl/term/id/abr/287cb427-eed2-4972-be1b-e70098f1909c,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,ZALFPOT,zalfpot,
STGINDUS.ZEEF,industrieel steengoed:zeef,https://data.cultureelerfgoed.nl/term/id/abr/4e9b6dd6-b3d1-4df3-9e80-37677592b925,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,ZEEF,zeef,
STGINDUS.ZOUTVAT,industrieel steengoed:zoutvat,https://data.cultureelerfgoed.nl/term/id/abr/e09dd8c9-c8d5-4e6e-ab32-569dcb3703a1,industrieel steengoed,https://data.cultureelerfgoed.nl/term/id/abr/0bfd8928-92f8-459f-9244-0d46a27007b3,ZOUTVAT,zoutvat,
STGKAN,steengoed:kan,https://data.cultureelerfgoed.nl/term/id/abr/745968db-e7be-4631-b143-c92e517d54c6,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,KAN,kan,
STGKAN.BRUNSSUM,steengoed:kan - Brunssum-Schinvelds,https://data.cultureelerfgoed.nl/term/id/abr/ed34e571-1c43-4b3b-9326-5ae91aab5232,steengoed Brunssum,https://data.cultureelerfgoed.nl/term/id/abr/76b964d9-002b-46da-9898-e0606e44ea87,KAN,kan,Brunssum-Schinvelds
STGKAN.LANGERW,steengoed:kan - Langerwehe,https://data.cultureelerfgoed.nl/term/id/abr/2c4ae3a0-bca7-4073-b59d-bf486772209f,steengoed Langerwehe,https://data.cultureelerfgoed.nl/term/id/abr/7355d150-aad9-4b2b-98cd-6861568e8fb8,KAN,kan,Langerwehe
STGKAN.MIDLIMB,steengoed:kan - Middenlimburgs:paars oppervl/roze baksel,https://data.cultureelerfgoed.nl/term/id/abr/50cafd45-5e2e-422e-b8cb-fa045028defe,steengoed Zuid-Limburg,https://data.cultureelerfgoed.nl/term/id/abr/b89c95a6-21c2-4b0a-a874-1901a2ea4c15,KAN,kan,Middenlimburgs:paars oppervl/roze baksel
STGKAN.RIJNLAND,steengoed:kan - Rijnlands,https://data.cultureelerfgoed.nl/term/id/abr/6d8217bf-2689-4450-821b-bd6d2f5bbec8,steengoed Rijnland,https://data.cultureelerfgoed.nl/term/id/abr/15ba55d1-1f66-49da-b061-c275a60d8a66,KAN,kan,Rijnlands
STGKAN.SIEGBURG,steengoed:kan - Siegburgs,https://data.cultureelerfgoed.nl/term/id/abr/b108e0e3-5602-4629-acd8-1968c98a4299,steengoed Siegburg,https://data.cultureelerfgoed.nl/term/id/abr/2381f691-11e9-42f4-a81b-43390b727115,KAN,kan,Siegburgs
STGKAN.TRIERS,steengoed:kan - Triers:geel tot bruin bakkend,https://data.cultureelerfgoed.nl/term/id/abr/bbdd9b2d-3c5d-4e46-97b8-7d28fd0c4ee3,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,KAN,kan,Triers:geel tot bruin bakkend
STGKRK.FRECH,steengoed Frechen kruik,https://data.cultureelerfgoed.nl/term/id/abr/d4c87f72-d98f-4e01-b6cb-389894399e78,steengoed Frechen,https://data.cultureelerfgoed.nl/term/id/abr/c611d15b-8cab-45b3-a549-426a80e28846,MKKRUIK,kruik,
STGKRK.KEULS,steengoed Keuls kruik,https://data.cultureelerfgoed.nl/term/id/abr/a0fff36f-6d13-481a-829d-f4d36759c6a4,steengoed Keulen,https://data.cultureelerfgoed.nl/term/id/abr/1570b0dd-de99-43c9-946e-dbfd5dbbf6d5,MKKRUIK,kruik,
STGKRK.RAER,steengoed Raerens kruik,https://data.cultureelerfgoed.nl/term/id/abr/5c1c63fb-7d43-4fc4-a7c6-f6c3c1548383,steengoed Raeren,https://data.cultureelerfgoed.nl/term/id/abr/5fd26266-df1d-4dbf-b8f2-49a58523a032,MKKRUIK,kruik,
STGKRK.SIEG,steengoed Siegburgs kruik,https://data.cultureelerfgoed.nl/term/id/abr/5c49136e-d861-465f-8db8-b1aa708cc772,steengoed Siegburg,https://data.cultureelerfgoed.nl/term/id/abr/2381f691-11e9-42f4-a81b-43390b727115,MKKRUIK,kruik,
STGKRUIK,steengoed:kruik,https://data.cultureelerfgoed.nl/term/id/abr/fb2aab90-9e1f-4c8f-9568-97ec74d817ef,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,MKKRUIK,kruik,
STGKRUIK.BRUNSSUM,steengoed:kruik - Brunssum-Schinvelds,https://data.cultureelerfgoed.nl/term/id/abr/35cfd9e1-b3a4-484c-b54b-2e8fd4bca476,steengoed Brunssum,https://data.cultureelerfgoed.nl/term/id/abr/76b964d9-002b-46da-9898-e0606e44ea87,MKKRUIK,kruik,Brunssum-Schinvelds
STGKRUIK.WESTERW,steengoed Westerwalds kruik,https://data.cultureelerfgoed.nl/term/id/rn/bfd19821-058f-42b9-915e-5087528ad613,steengoed Westerwald,https://data.cultureelerfgoed.nl/term/id/abr/68dc9ec5-68cb-43d1-9d5e-c6ac9e14c8e6,MKKRUIK,kruik,
STGL,steengoed geglazuurd:onbepaald,https://data.cultureelerfgoed.nl/term/id/abr/dc5ae0bb-dd09-468d-917f-2b740e87095c,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,XXX,object onbepaald,
STGL.ALAMBIEK,steengoed geglazuurd:alambiek,https://data.cultureelerfgoed.nl/term/id/abr/d4e7622b-4aa6-4a9e-8b7c-1787a7fa2d08,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,ALAMBIEK,alambiek,
STGL.AQUAMANI,steengoed geglazuurd:aquamanile,https://data.cultureelerfgoed.nl/term/id/abr/cfc4c721-5e97-4620-a94e-58bdd7f8419c,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,AQUALAV,lavabo/aquamanile,
STGL.BEELD,steengoed geglazuurd:beeld,https://data.cultureelerfgoed.nl/term/id/abr/952c6151-c224-4bea-bea7-814e35d06491,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,BEELD,beeld,
STGL.BEKER.TRECHTRB,steengoed geglazuurd:trechterbeker,https://data.cultureelerfgoed.nl/term/id/abr/9b4530c3-ec09-4b8e-895a-6ea184070fb4,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,BEKER,beker,
STGL.BLOEMPOT,steengoed geglazuurd:bloempot,https://data.cultureelerfgoed.nl/term/id/abr/e28a8598-75ff-49f1-9173-8a63f0a9682c,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,BLOEMPOT,bloempot,
STGL.BORD,steengoed geglazuurd:bord,https://data.cultureelerfgoed.nl/term/id/abr/63c0c0f7-bfe3-4c75-a3d5-cee11e8615e9,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,BORD,bord,
STGL.DEKSEL,steengoed geglazuurd:deksel,https://data.cultureelerfgoed.nl/term/id/abr/70c9510a-0ccc-491c-bbc5-6440a0c8e5d2,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,DEKSEL,deksel,
STGL.DISTILVAT,steengoed geglazuurd:distilleervat,https://data.cultureelerfgoed.nl/term/id/abr/cde07202-a952-4e01-a62f-566e181f93c4,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,DISTILVAT,distilleervat,
STGL.FLES,steengoed geglazuurd:fles,https://data.cultureelerfgoed.nl/term/id/abr/3179915f-2117-40d8-a0ab-920b554370be,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,FLES,fles,
STGL.FLS,steengoed geglazuurd:veldfles,https://data.cultureelerfgoed.nl/term/id/abr/706541db-47b7-4551-8a1a-9f1c75cb1f60,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,FLES.VELDFLES,veldfles,
STGL.FOPKAN,steengoed geglazuurd:fopkan,https://data.cultureelerfgoed.nl/term/id/abr/960f5497-f8a5-4f03-84a4-5639bf6cd897,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,FOPKAN,fopkan,
STGL.GRAPE,steengoed geglazuurd:grape,https://data.cultureelerfgoed.nl/term/id/abr/e138981c-dbed-4373-99a6-6106d8cc8af0,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,GRAPE,grape,
STGL.INKTPOT,steengoed geglazuurd:inktpot,https://data.cultureelerfgoed.nl/term/id/abr/5b80a83d-056d-4845-af44-2e76c0b62f73,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,INKTPOT,inktpot,
STGL.INKTSTEL,steengoed geglazuurd:inktstel,https://data.cultureelerfgoed.nl/term/id/abr/ae3372c1-a7a7-4985-b37f-27e3f1312d16,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,INKTSTEL,inktstel,
STGL.KOLF,steengoed geglazuurd:kolf,https://data.cultureelerfgoed.nl/term/id/abr/e81ddf5f-b9e4-4567-9634-9bee738051ad,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,KOLF,kolf,
STGL.KOP,steengoed geglazuurd:kop,https://data.cultureelerfgoed.nl/term/id/abr/1e36f612-2af5-4c6d-954f-0286bdc9a67e,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,KOP,kop,
STGL.LAVABO,steengoed geglazuurd:lavabo,https://data.cultureelerfgoed.nl/term/id/abr/54a4f80a-9564-446b-aee2-926328f81490,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,AQUALAV,lavabo/aquamanile,
STGL.MINIVAAT,steengoed geglazuurd:miniatuurservies,https://data.cultureelerfgoed.nl/term/id/abr/57e8cc8f-e919-40dd-b7df-033d22d6a59d,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,MINIVAAT,miniatuur(servies),
STGL.OLIELAMP,steengoed geglazuurd:olielamp,https://data.cultureelerfgoed.nl/term/id/abr/5595bae3-d7ef-4949-b044-429053e68f90,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,OLIELAMP,olielamp,
STGL.POT,steengoed geglazuurd:pot,https://data.cultureelerfgoed.nl/term/id/abr/f9400aa3-1eb9-4226-beea-8196487f6a78,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,POT,pot,
STGL.SCHEPBEK,steengoed geglazuurd:schepbeker,https://data.cultureelerfgoed.nl/term/id/abr/bca392d4-d865-4312-994e-8c6c9aaa8158,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,SCHEPBEK,schepbeker,
STGL.SCHERTSDRINKG,steengoed geglazuurd:schertsdrinkgerei,https://data.cultureelerfgoed.nl/term/id/abr/710907b2-3c1c-4f5f-8154-95de0e7ca1c1,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,SCHERTSDRINKG,schertsdrinkgerei,
STGL.SIERVWP,steengoed geglazuurd:siervoorwerp,https://data.cultureelerfgoed.nl/term/id/abr/13b756f3-a713-43e7-a2b9-4d006bba4a3a,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,SIERVWP,siervoorwerp,
STGL.SNELLE,steengoed geglazuurd:snelle,https://data.cultureelerfgoed.nl/term/id/abr/79441654-e0e7-482d-8694-488625a3b624,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,SNELLE,snelle,
STGL.SPINKLOS,steengoed geglazuurd:spinsteen,https://data.cultureelerfgoed.nl/term/id/abr/02d748cf-0037-4281-a5d5-8407cb3e3e46,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,SPINGEW,spingewicht,
STGL.STOP,steengoed geglazuurd:stop,https://data.cultureelerfgoed.nl/term/id/abr/10e1907b-3bc3-49fe-9699-0cbc4e8e0766,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,STOP,stop,
STGL.TRECHTER,steengoed geglazuurd:trechter,https://data.cultureelerfgoed.nl/term/id/abr/a2f2a9af-06b6-4762-a418-d2d95d657d99,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,TRECHTER,trechter,
STGL.TUITKAN,steengoed geglazuurd:tuitkan,https://data.cultureelerfgoed.nl/term/id/abr/7e7025c5-cee4-4fcf-b548-883c8138e6c6,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,TUITKAN,tuitkan,
STGL.VRVAT,steengoed geglazuurd:vat,https://data.cultureelerfgoed.nl/term/id/abr/7cff87aa-8aab-4ea8-bbaf-abf39f3804e0,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,VRVAT,voorraadvat,
STGL.WATERFIL,steengoed geglazuurd:waterfilter,https://data.cultureelerfgoed.nl/term/id/abr/2a833883-4dc4-4400-a367-ea00ab9f7098,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,WATERFIL,waterfilter,
STGL.ZOUTVAT,steengoed geglazuurd:zoutvat,https://data.cultureelerfgoed.nl/term/id/abr/8484db81-06ec-44f4-badf-f03d224a7c17,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,ZOUTVAT,zoutvat,
STGLBKR,steengoed geglazuurd:beker,https://data.cultureelerfgoed.nl/term/id/abr/eabaf7c5-3dc7-4a58-adc3-7036ee22fa52,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,BEKER,beker,
STGLBKR.DUINGEN,steengoed geglazuurd:beker - Duingen,https://data.cultureelerfgoed.nl/term/id/abr/b2b23c7b-fabd-4996-a5c7-2c60842a71cb,steengoed met engobe en/of zoutglazuur,https://data.cultureelerfgoed.nl/term/id/abr/64c496cb-e84e-40ac-a840-464c1bce1beb,BEKER,beker,Duingen
STGLBKR.FRECHEN,steengoed geglazuurd:beker - Frechen,https://data.cultureelerfgoed.nl/term/id/abr/47cd1d16-de7a-4344-96a2-0d21154087dc,steengoed Frechen,https://data.cultureelerfgoed.nl/term/id/abr/c611d15b-8cab-45b3-a549-426a80e28846,BEKER,beker,Frechen
STGLBKR.KEULS,steengoed geglazuurd:beker - Keuls,https://data.cultureelerfgoed.nl/term/id/abr/d6b7aea7-7af4-4ed7-a048-20b07201985b,steengoed Keulen,https://data.cultureelerfgoed.nl/term/id/abr/1570b0dd-de99-43c9-946e-dbfd5dbbf6d5,BEKER,beker,Keuls
STGLBKR.RAEREN,steengoed geglazuurd:beker - Raerens,https://data.cultureelerfgoed.nl/term/id/abr/b0f413b5-7cb1-410b-8d96-69685f251273,steengoed Raeren,https://data.cultureelerfgoed.nl/term/id/abr/5fd26266-df1d-4dbf-b8f2-49a58523a032,BEKER,beker,Raerens
STGLBKR.SIEGBURG,steengoed geglazuurd:beker - Siegburgs,https://data.cultureelerfgoed.nl/term/id/abr/a6bbe3bb-838c-4f46-a0c6-2b935dc0df87,steengoed Siegburg,https://data.cultureelerfgoed.nl/term/id/abr/2381f691-11e9-42f4-a81b-43390b727115,BEKER,beker,Siegburgs
STGLBKR.WESTERW,steengoed geglazuurd:beker - Westerwalds,https://data.cultureelerfgoed.nl/term/id/abr/04f39851-fb9b-4eba-9f2a-c5dd24c62791,steengoed Westerwald,https://data.cultureelerfgoed.nl/term/id/abr/68dc9ec5-68cb-43d1-9d5e-c6ac9e14c8e6,BEKER,beker,Westerwalds
